container,crop,rep,bay,placement,date,time,temp_c,relative_humidity_%,dewpoint,,,,,,,,
FS2,basil,1,201,top,20180912,23:50:00,21.2045,56.4809,12.2095,,,,,,,,
FS2,basil,1,201,top,20180913,00:00:00,21.1294,56.2444,12.0757,,,,,,,,
FS2,basil,1,201,top,20180913,00:10:00,21.0651,56.6793,12.1327,,,,,,,,
FS2,basil,1,201,top,20180913,00:20:00,20.9793,57.4041,12.2457,,,,,,,,
FS2,basil,1,201,top,20180913,00:30:00,20.9471,57.0608,12.1244,,,,,,,,
FS2,basil,1,201,top,20180913,00:40:00,20.9149,57.0913,12.1025,,,,,,,,
FS2,basil,1,201,top,20180913,00:50:00,20.8613,57.0836,12.0504,,,,,,,,
FS2,basil,1,201,top,20180913,01:00:00,20.8291,57.0836,12.0203,,,,,,,,
FS2,basil,1,201,top,20180913,01:10:00,20.7755,57.2057,12.0026,,,,,,,,
FS2,basil,1,201,top,20180913,01:20:00,20.679,57.2057,11.9124,,,,,,,,
FS2,basil,1,201,top,20180913,01:30:00,20.679,57.2057,11.9124,,,,,,,,
FS2,basil,1,201,top,20180913,01:40:00,20.679,57.4346,11.973,,,,,,,,
FS2,basil,1,201,top,20180913,01:50:00,20.679,57.7245,12.0495,,,,,,,,
FS2,basil,1,201,top,20180913,02:00:00,20.679,57.4346,11.973,,,,,,,,
FS2,basil,1,201,top,20180913,02:10:00,20.679,57.3736,11.9569,,,,,,,,
FS2,basil,1,201,top,20180913,02:20:00,20.6575,57.4041,11.9449,,,,,,,,
FS2,basil,1,201,top,20180913,02:30:00,20.6575,57.6024,11.9973,,,,,,,,
FS2,basil,1,201,top,20180913,02:40:00,20.6575,57.6024,11.9973,,,,,,,,
FS2,basil,1,201,top,20180913,02:50:00,20.6575,57.427,11.951,,,,,,,,
FS2,basil,1,201,top,20180913,03:00:00,20.6575,57.4575,11.959,,,,,,,,
FS2,basil,1,201,top,20180913,03:10:00,20.6146,57.7169,11.9873,,,,,,,,
FS2,basil,1,201,top,20180913,03:20:00,20.6039,57.6635,11.9632,,,,,,,,
FS2,basil,1,201,top,20180913,03:30:00,20.5932,57.8924,12.0133,,,,,,,,
FS2,basil,1,201,top,20180913,03:40:00,20.5717,57.9534,12.0092,,,,,,,,
FS2,basil,1,201,top,20180913,03:50:00,20.561,57.6635,11.9231,,,,,,,,
FS2,basil,1,201,top,20180913,04:00:00,20.5396,57.694,11.911,,,,,,,,
FS2,basil,1,201,top,20180913,04:10:00,20.5288,57.7474,11.915,,,,,,,,
FS2,basil,1,201,top,20180913,04:20:00,20.5181,57.6635,11.8829,,,,,,,,
FS2,basil,1,201,top,20180913,04:30:00,20.5074,57.7169,11.8869,,,,,,,,
FS2,basil,1,201,top,20180913,04:40:00,20.4967,57.7169,11.8769,,,,,,,,
FS2,basil,1,201,top,20180913,04:50:00,20.4859,57.8084,11.8909,,,,,,,,
FS2,basil,1,201,top,20180913,05:00:00,20.4752,57.7779,11.8729,,,,,,,,
FS2,basil,1,201,top,20180913,05:10:00,20.4752,58.2357,11.9926,,,,,,,,
FS2,basil,1,201,top,20180913,05:20:00,20.4752,58.0373,11.9408,,,,,,,,
FS2,basil,1,201,top,20180913,05:30:00,20.4645,57.9229,11.9008,,,,,,,,
FS2,basil,1,201,top,20180913,05:40:00,20.443,57.9229,11.8808,,,,,,,,
FS2,basil,1,201,top,20180913,05:50:00,20.443,58.0678,11.9187,,,,,,,,
FS2,basil,1,201,top,20180913,06:00:00,20.443,58.1823,11.9486,,,,,,,,
FS2,basil,1,201,top,20180913,06:10:00,20.6575,58.5332,12.2409,,,,,,,,
FS2,basil,1,201,top,20180913,06:20:00,20.9578,58.4493,12.5005,,,,,,,,
FS2,basil,1,201,top,20180913,06:30:00,21.2903,57.961,12.6838,,,,,,,,
FS2,basil,1,201,top,20180913,06:40:00,21.6014,57.5338,12.8618,,,,,,,,
FS2,basil,1,201,top,20180913,06:50:00,21.8802,56.9234,12.9592,,,,,,,,
FS2,basil,1,201,top,20180913,07:00:00,22.1269,56.6945,13.1278,,,,,,,,
FS2,basil,1,201,top,20180913,07:10:00,22.3199,56.3131,13.2045,,,,,,,,
FS2,basil,1,201,top,20180913,07:20:00,22.513,56.3131,13.3845,,,,,,,,
FS2,basil,1,201,top,20180913,07:30:00,22.6631,55.9392,13.4222,,,,,,,,
FS2,basil,1,201,top,20180913,07:40:00,22.7704,55.6493,13.4423,,,,,,,,
FS2,basil,1,201,top,20180913,07:50:00,22.8669,55.5883,13.5153,,,,,,,,
FS2,basil,1,201,top,20180913,08:00:00,22.9313,54.9474,13.397,,,,,,,,
FS2,basil,1,201,top,20180913,08:10:00,22.9956,55.6798,13.6604,,,,,,,,
FS2,basil,1,201,top,20180913,08:20:00,23.0707,55.2984,13.6245,,,,,,,,
FS2,basil,1,201,top,20180913,08:30:00,23.135,55.1229,13.6355,,,,,,,,
FS2,basil,1,201,top,20180913,08:40:00,23.1672,55.0924,13.6569,,,,,,,,
FS2,basil,1,201,top,20180913,08:50:00,23.2208,55.1839,13.7323,,,,,,,,
FS2,basil,1,201,top,20180913,09:00:00,23.2637,55.2679,13.7956,,,,,,,,
FS2,basil,1,201,top,20180913,09:10:00,23.2852,54.8864,13.7089,,,,,,,,
FS2,basil,1,201,top,20180913,09:20:00,23.3388,55.039,13.8015,,,,,,,,
FS2,basil,1,201,top,20180913,09:30:00,23.3603,55.039,13.8214,,,,,,,,
FS2,basil,1,201,top,20180913,09:40:00,23.3817,54.9169,13.8072,,,,,,,,
FS2,basil,1,201,top,20180913,09:50:00,23.4246,55.1229,13.9048,,,,,,,,
FS2,basil,1,201,top,20180913,10:00:00,23.371,55.3594,13.9209,,,,,,,,
FS2,basil,1,201,top,20180913,10:10:00,23.3388,55.1229,13.825,,,,,,,,
FS2,basil,1,201,top,20180913,10:20:00,23.3066,54.9474,13.746,,,,,,,,
FS2,basil,1,201,top,20180913,10:30:00,23.3174,54.7719,13.7067,,,,,,,,
FS2,basil,1,201,top,20180913,10:40:00,23.3066,54.7414,13.6882,,,,,,,,
FS2,basil,1,201,top,20180913,10:50:00,23.3174,54.9169,13.7474,,,,,,,,
FS2,basil,1,201,top,20180913,11:00:00,23.3495,54.8025,13.7452,,,,,,,,
FS2,basil,1,201,top,20180913,11:10:00,23.3603,54.833,13.7637,,,,,,,,
FS2,basil,1,201,top,20180913,11:20:00,23.3924,54.7185,13.7614,,,,,,,,
FS2,basil,1,201,top,20180913,11:30:00,23.4032,54.5736,13.7306,,,,,,,,
FS2,basil,1,201,top,20180913,11:40:00,23.4353,54.7719,13.8163,,,,,,,,
FS2,basil,1,201,top,20180913,11:50:00,23.4461,54.833,13.8434,,,,,,,,
FS2,basil,1,201,top,20180913,12:00:00,22.3307,82.8329,19.27,,,,,,,,
FS2,basil,1,201,top,20180913,12:10:00,21.9338,83.4661,19.0043,,,,,,,,
FS2,basil,1,201,top,20180913,12:20:00,22.0411,81.7876,18.7837,,,,,,,,
FS2,basil,1,201,top,20180913,12:30:00,22.202,80.9637,18.7785,,,,,,,,
FS2,basil,1,201,top,20180913,12:40:00,22.395,79.2242,18.619,,,,,,,,
FS2,basil,1,201,top,20180913,12:50:00,22.5559,77.8661,18.4989,,,,,,,,
FS2,basil,1,201,top,20180913,13:00:00,22.7382,77.477,18.5956,,,,,,,,
FS2,basil,1,201,top,20180913,13:10:00,22.824,70.8776,17.2629,,,,,,,,
FS2,basil,1,201,top,20180913,13:20:00,22.9313,69.9697,17.1618,,,,,,,,
FS2,basil,1,201,top,20180913,13:30:00,23.0063,67.7267,16.7194,,,,,,,,
FS2,basil,1,201,top,20180913,13:40:00,23.1029,61.9817,15.4216,,,,,,,,
FS2,basil,1,201,top,20180913,13:50:00,23.1887,58.0144,14.4744,,,,,,,,
FS2,basil,1,201,top,20180913,14:00:00,23.3066,55.8782,14.0048,,,,,,,,
FS2,basil,1,201,top,20180913,14:10:00,23.3603,55.5578,13.966,,,,,,,,
FS2,basil,1,201,top,20180913,14:20:00,23.4139,55.1229,13.8948,,,,,,,,
FS2,basil,1,201,top,20180913,14:30:00,23.4353,55.7409,14.0867,,,,,,,,
FS2,basil,1,201,top,20180913,14:40:00,23.4461,55.1229,13.9247,,,,,,,,
FS2,basil,1,201,top,20180913,14:50:00,23.4782,54.9169,13.8969,,,,,,,,
FS2,basil,1,201,top,20180913,15:00:00,23.5104,55.039,13.961,,,,,,,,
FS2,basil,1,201,top,20180913,15:10:00,23.5104,54.7414,13.8775,,,,,,,,
FS2,basil,1,201,top,20180913,15:20:00,23.5104,55.0695,13.9696,,,,,,,,
FS2,basil,1,201,top,20180913,15:30:00,23.5104,55.0924,13.976,,,,,,,,
FS2,basil,1,201,top,20180913,15:40:00,23.5319,55.4433,14.0939,,,,,,,,
FS2,basil,1,201,top,20180913,15:50:00,23.5211,55.2679,14.035,,,,,,,,
FS2,basil,1,201,top,20180913,16:00:00,23.5104,54.1616,13.7135,,,,,,,,
FS2,basil,1,201,top,20180913,16:10:00,23.5104,54.482,13.8043,,,,,,,,
FS2,basil,1,201,top,20180913,16:20:00,23.5426,55.2144,14.04,,,,,,,,
FS2,basil,1,201,top,20180913,16:30:00,23.5426,54.9474,13.9653,,,,,,,,
FS2,basil,1,201,top,20180913,16:40:00,23.5533,54.9474,13.9752,,,,,,,,
FS2,basil,1,201,top,20180913,16:50:00,23.4246,54.7185,13.7913,,,,,,,,
FS2,basil,1,201,top,20180913,17:00:00,23.2316,54.9169,13.6676,,,,,,,,
FS2,basil,1,201,top,20180913,17:10:00,23.2101,54.9779,13.6648,,,,,,,,
FS2,basil,1,201,top,20180913,17:20:00,23.253,55.2373,13.7771,,,,,,,,
FS2,basil,1,201,top,20180913,17:30:00,23.3388,55.0924,13.8164,,,,,,,,
FS2,basil,1,201,top,20180913,17:40:00,23.4032,54.9169,13.8271,,,,,,,,
FS2,basil,1,201,top,20180913,17:50:00,23.4997,54.4515,13.7857,,,,,,,,
FS2,basil,1,201,top,20180913,18:00:00,23.5104,54.9779,13.9439,,,,,,,,
FS2,basil,1,201,top,20180913,18:10:00,23.564,54.3981,13.8303,,,,,,,,
FS2,basil,1,201,top,20180913,18:20:00,23.5855,54.627,13.915,,,,,,,,
FS2,basil,1,201,top,20180913,18:30:00,23.6069,54.5125,13.9026,,,,,,,,
FS2,basil,1,201,top,20180913,18:40:00,23.6177,54.2455,13.8369,,,,,,,,
FS2,basil,1,201,top,20180913,18:50:00,23.6606,54.1311,13.8441,,,,,,,,
FS2,basil,1,201,top,20180913,19:00:00,23.6713,54.3981,13.9299,,,,,,,,
FS2,basil,1,201,top,20180913,19:10:00,23.6927,54.2455,13.9065,,,,,,,,
FS2,basil,1,201,top,20180913,19:20:00,23.6927,54.2455,13.9065,,,,,,,,
FS2,basil,1,201,top,20180913,19:30:00,23.6927,54.276,13.9152,,,,,,,,
FS2,basil,1,201,top,20180913,19:40:00,23.7035,54.3065,13.9338,,,,,,,,
FS2,basil,1,201,top,20180913,19:50:00,23.7035,54.1616,13.8926,,,,,,,,
FS2,basil,1,201,top,20180913,20:00:00,23.7035,53.864,13.8077,,,,,,,,
FS2,basil,1,201,top,20180913,20:10:00,23.7142,54.3981,13.9697,,,,,,,,
FS2,basil,1,201,top,20180913,20:20:00,23.6927,54.1311,13.874,,,,,,,,
FS2,basil,1,201,top,20180913,20:30:00,23.6927,54.276,13.9152,,,,,,,,
FS2,basil,1,201,top,20180913,20:40:00,23.7142,54.07,13.8765,,,,,,,,
FS2,basil,1,201,top,20180913,20:50:00,23.7035,54.1006,13.8752,,,,,,,,
FS2,basil,1,201,top,20180913,21:00:00,23.7142,54.215,13.9178,,,,,,,,
FS2,basil,1,201,top,20180913,21:10:00,23.6927,54.1616,13.8827,,,,,,,,
FS2,basil,1,201,top,20180913,21:20:00,23.6927,53.7801,13.7738,,,,,,,,
FS2,basil,1,201,top,20180913,21:30:00,23.7142,54.276,13.9351,,,,,,,,
FS2,basil,1,201,top,20180913,21:40:00,23.7142,54.1616,13.9026,,,,,,,,
FS2,basil,1,201,top,20180913,21:50:00,23.7142,54.1616,13.9026,,,,,,,,
FS2,basil,1,201,top,20180913,22:00:00,23.682,54.07,13.8466,,,,,,,,
FS2,basil,1,201,top,20180913,22:10:00,23.3495,53.9251,13.497,,,,,,,,
FS2,basil,1,201,top,20180913,22:20:00,22.9849,54.5125,13.3249,,,,,,,,
FS2,basil,1,201,top,20180913,22:30:00,22.6524,54.8864,13.1208,,,,,,,,
FS2,basil,1,201,top,20180913,22:40:00,22.3414,55.3289,12.9544,,,,,,,,
FS2,basil,1,201,top,20180913,22:50:00,22.084,55.4967,12.7612,,,,,,,,
FS2,basil,1,201,top,20180913,23:00:00,21.848,56.0232,12.6856,,,,,,,,
FS2,basil,1,201,top,20180913,23:10:00,21.6872,57.0379,12.8096,,,,,,,,
FS2,basil,1,201,top,20180913,23:20:00,21.5692,57.0989,12.7158,,,,,,,,
FS2,basil,1,201,top,20180913,23:30:00,21.4512,56.5114,12.4479,,,,,,,,
FS2,basil,1,201,top,20180913,23:40:00,21.3332,56.4504,12.3213,,,,,,,,
FS2,basil,1,201,top,20180913,23:50:00,21.2152,56.6564,12.2667,,,,,,,,
FS2,basil,1,201,top,20180914,00:00:00,21.1294,56.0461,12.022,,,,,,,,
FS2,basil,1,201,top,20180914,00:10:00,21.0544,56.5114,12.0776,,,,,,,,
FS2,basil,1,201,top,20180914,00:20:00,20.99,57.0302,12.1564,,,,,,,,
FS2,basil,1,201,top,20180914,00:30:00,20.9364,56.8242,12.0513,,,,,,,,
FS2,basil,1,201,top,20180914,00:40:00,20.8828,57.2362,12.111,,,,,,,,
FS2,basil,1,201,top,20180914,00:50:00,20.8291,57.2057,12.0528,,,,,,,,
FS2,basil,1,201,top,20180914,01:00:00,20.8077,57.839,12.2,,,,,,,,
FS2,basil,1,201,top,20180914,01:10:00,20.797,57.549,12.1136,,,,,,,,
FS2,basil,1,201,top,20180914,01:20:00,20.7004,57.2286,11.9385,,,,,,,,
FS2,basil,1,201,top,20180914,01:30:00,20.679,57.5796,12.0113,,,,,,,,
FS2,basil,1,201,top,20180914,01:40:00,20.679,57.6101,12.0194,,,,,,,,
FS2,basil,1,201,top,20180914,01:50:00,20.679,57.6406,12.0274,,,,,,,,
FS2,basil,1,201,top,20180914,02:00:00,20.6575,57.694,12.0214,,,,,,,,
FS2,basil,1,201,top,20180914,02:10:00,20.6575,57.6635,12.0134,,,,,,,,
FS2,basil,1,201,top,20180914,02:20:00,20.6575,57.7169,12.0274,,,,,,,,
FS2,basil,1,201,top,20180914,02:30:00,20.6575,57.694,12.0214,,,,,,,,
FS2,basil,1,201,top,20180914,02:40:00,20.6468,57.6635,12.0033,,,,,,,,
FS2,basil,1,201,top,20180914,02:50:00,20.6254,57.6635,11.9833,,,,,,,,
FS2,basil,1,201,top,20180914,03:00:00,20.6039,57.7779,11.9933,,,,,,,,
FS2,basil,1,201,top,20180914,03:10:00,20.5932,57.7474,11.9752,,,,,,,,
FS2,basil,1,201,top,20180914,03:20:00,20.5825,57.7779,11.9732,,,,,,,,
FS2,basil,1,201,top,20180914,03:30:00,20.5717,57.9534,12.0092,,,,,,,,
FS2,basil,1,201,top,20180914,03:40:00,20.5503,57.7169,11.9271,,,,,,,,
FS2,basil,1,201,top,20180914,03:50:00,20.5396,57.8084,11.9411,,,,,,,,
FS2,basil,1,201,top,20180914,04:00:00,20.5288,58.0678,11.999,,,,,,,,
FS2,basil,1,201,top,20180914,04:10:00,20.5074,58.0678,11.9789,,,,,,,,
FS2,basil,1,201,top,20180914,04:20:00,20.5074,58.0984,11.9869,,,,,,,,
FS2,basil,1,201,top,20180914,04:30:00,20.5074,58.5561,12.1061,,,,,,,,
FS2,basil,1,201,top,20180914,04:40:00,20.4967,58.0373,11.9609,,,,,,,,
FS2,basil,1,201,top,20180914,04:50:00,20.4752,57.9229,11.9109,,,,,,,,
FS2,basil,1,201,top,20180914,05:00:00,20.4752,58.0678,11.9488,,,,,,,,
FS2,basil,1,201,top,20180914,05:10:00,20.4645,58.0678,11.9388,,,,,,,,
FS2,basil,1,201,top,20180914,05:20:00,20.4538,58.0068,11.9128,,,,,,,,
FS2,basil,1,201,top,20180914,05:30:00,20.4216,58.0907,11.9046,,,,,,,,
FS2,basil,1,201,top,20180914,05:40:00,20.4216,58.1823,11.9285,,,,,,,,
FS2,basil,1,201,top,20180914,05:50:00,20.4109,58.1518,11.9105,,,,,,,,
FS2,basil,1,201,top,20180914,06:00:00,20.4216,58.3578,11.9742,,,,,,,,
FS2,basil,1,201,top,20180914,06:10:00,20.6575,58.7621,12.3003,,,,,,,,
FS2,basil,1,201,top,20180914,06:20:00,20.9578,58.8842,12.6135,,,,,,,,
FS2,basil,1,201,top,20180914,06:30:00,21.301,57.961,12.6939,,,,,,,,
FS2,basil,1,201,top,20180914,06:40:00,21.6121,57.7932,12.9406,,,,,,,,
FS2,basil,1,201,top,20180914,06:50:00,21.9017,57.6177,13.1649,,,,,,,,
FS2,basil,1,201,top,20180914,07:00:00,22.1269,57.0684,13.2286,,,,,,,,
FS2,basil,1,201,top,20180914,07:10:00,22.3414,56.7785,13.3507,,,,,,,,
FS2,basil,1,201,top,20180914,07:20:00,22.5237,56.3741,13.4111,,,,,,,,
FS2,basil,1,201,top,20180914,07:30:00,22.6631,56.4886,13.5723,,,,,,,,
FS2,basil,1,201,top,20180914,07:40:00,22.7704,55.8477,13.4969,,,,,,,,
FS2,basil,1,201,top,20180914,07:50:00,22.8669,56.1147,13.6602,,,,,,,,
FS2,basil,1,201,top,20180914,08:00:00,22.9098,54.8864,13.36,,,,,,,,
FS2,basil,1,201,top,20180914,08:10:00,22.8991,56.1986,13.7132,,,,,,,,
FS2,basil,1,201,top,20180914,08:20:00,23.0171,55.6493,13.6719,,,,,,,,
FS2,basil,1,201,top,20180914,08:30:00,23.1029,55.6493,13.7518,,,,,,,,
FS2,basil,1,201,top,20180914,08:40:00,23.1565,55.6188,13.7933,,,,,,,,
FS2,basil,1,201,top,20180914,08:50:00,23.1887,55.5044,13.7915,,,,,,,,
FS2,basil,1,201,top,20180914,09:00:00,23.1565,55.9698,13.8902,,,,,,,,
FS2,basil,1,201,top,20180914,09:10:00,23.06,55.7332,13.7351,,,,,,,,
FS2,basil,1,201,top,20180914,09:20:00,23.06,55.5654,13.6886,,,,,,,,
FS2,basil,1,201,top,20180914,09:30:00,23.0921,55.5654,13.7186,,,,,,,,
FS2,basil,1,201,top,20180914,09:40:00,23.1029,55.5044,13.7117,,,,,,,,
FS2,basil,1,201,top,20180914,09:50:00,23.135,55.5044,13.7416,,,,,,,,
FS2,basil,1,201,top,20180914,10:00:00,23.1672,57.015,14.1856,,,,,,,,
FS2,basil,1,201,top,20180914,10:10:00,23.1672,55.1534,13.6739,,,,,,,,
FS2,basil,1,201,top,20180914,10:20:00,23.1887,56.3207,14.0165,,,,,,,,
FS2,basil,1,201,top,20180914,10:30:00,23.2423,55.0924,13.7267,,,,,,,,
FS2,basil,1,201,top,20180914,10:40:00,23.2423,55.2679,13.7756,,,,,,,,
FS2,basil,1,201,top,20180914,10:50:00,23.2637,55.7638,13.9332,,,,,,,,
FS2,basil,1,201,top,20180914,11:00:00,23.2637,55.0619,13.7381,,,,,,,,
FS2,basil,1,201,top,20180914,11:10:00,23.2637,54.9169,13.6975,,,,,,,,
FS2,basil,1,201,top,20180914,11:20:00,23.3388,55.0619,13.8079,,,,,,,,
FS2,basil,1,201,top,20180914,11:30:00,23.4246,54.9169,13.8471,,,,,,,,
FS2,basil,1,201,top,20180914,11:40:00,23.4461,55.2679,13.9652,,,,,,,,
FS2,basil,1,201,top,20180914,11:50:00,23.4675,54.5431,13.7817,,,,,,,,
FS2,basil,1,201,top,20180914,12:00:00,23.4353,54.421,13.7173,,,,,,,,
FS2,basil,1,201,top,20180914,12:10:00,23.4246,54.3371,13.6836,,,,,,,,
FS2,basil,1,201,top,20180914,12:20:00,23.4139,54.5125,13.7233,,,,,,,,
FS2,basil,1,201,top,20180914,12:30:00,23.4139,54.421,13.6974,,,,,,,,
FS2,basil,1,201,top,20180914,12:40:00,23.4246,54.5431,13.7419,,,,,,,,
FS2,basil,1,201,top,20180914,12:50:00,23.4353,55.8248,14.1099,,,,,,,,
FS2,basil,1,201,top,20180914,13:00:00,23.4246,54.5125,13.7333,,,,,,,,
FS2,basil,1,201,top,20180914,13:10:00,23.4139,54.9169,13.8371,,,,,,,,
FS2,basil,1,201,top,20180914,13:20:00,23.371,55.0085,13.8229,,,,,,,,
FS2,basil,1,201,top,20180914,13:30:00,23.3174,54.7719,13.7067,,,,,,,,
FS2,basil,1,201,top,20180914,13:40:00,23.3174,54.9169,13.7474,,,,,,,,
FS2,basil,1,201,top,20180914,13:50:00,23.3066,54.688,13.6731,,,,,,,,
FS2,basil,1,201,top,20180914,14:00:00,23.3174,54.7109,13.6895,,,,,,,,
FS2,basil,1,201,top,20180914,14:10:00,23.3174,54.9169,13.7474,,,,,,,,
FS2,basil,1,201,top,20180914,14:20:00,23.3388,54.833,13.7438,,,,,,,,
FS2,basil,1,201,top,20180914,14:30:00,23.3495,54.8025,13.7452,,,,,,,,
FS2,basil,1,201,top,20180914,14:40:00,23.3603,55.0924,13.8364,,,,,,,,
FS2,basil,1,201,top,20180914,14:50:00,23.371,54.5736,13.7007,,,,,,,,
FS2,basil,1,201,top,20180914,15:00:00,23.3817,54.9779,13.8243,,,,,,,,
FS2,basil,1,201,top,20180914,15:10:00,23.3817,54.9779,13.8243,,,,,,,,
FS2,basil,1,201,top,20180914,15:20:00,23.3817,54.8635,13.7922,,,,,,,,
FS2,basil,1,201,top,20180914,15:30:00,23.3817,55.0924,13.8563,,,,,,,,
FS2,basil,1,201,top,20180914,15:40:00,23.3924,55.1229,13.8748,,,,,,,,
FS2,basil,1,201,top,20180914,15:50:00,23.3817,55.1229,13.8649,,,,,,,,
FS2,basil,1,201,top,20180914,16:00:00,23.3603,54.7414,13.738,,,,,,,,
FS2,basil,1,201,top,20180914,16:10:00,23.3924,55.2144,13.9004,,,,,,,,
FS2,basil,1,201,top,20180914,16:20:00,23.4461,54.7719,13.8263,,,,,,,,
FS2,basil,1,201,top,20180914,16:30:00,23.4997,54.421,13.7771,,,,,,,,
FS2,basil,1,201,top,20180914,16:40:00,23.5104,54.3065,13.7546,,,,,,,,
FS2,basil,1,201,top,20180914,16:50:00,23.5104,54.276,13.746,,,,,,,,
FS2,basil,1,201,top,20180914,17:00:00,23.5104,54.276,13.746,,,,,,,,
FS2,basil,1,201,top,20180914,17:10:00,23.5104,54.3371,13.7633,,,,,,,,
FS2,basil,1,201,top,20180914,17:20:00,23.5104,54.2455,13.7373,,,,,,,,
FS2,basil,1,201,top,20180914,17:30:00,23.5104,53.8717,13.6309,,,,,,,,
FS2,basil,1,201,top,20180914,17:40:00,23.5104,54.0471,13.6809,,,,,,,,
FS2,basil,1,201,top,20180914,17:50:00,23.5104,54.1006,13.6961,,,,,,,,
FS2,basil,1,201,top,20180914,18:00:00,23.5104,54.0166,13.6723,,,,,,,,
FS2,basil,1,201,top,20180914,18:10:00,23.5211,54.0471,13.6909,,,,,,,,
FS2,basil,1,201,top,20180914,18:20:00,23.5319,53.9861,13.6835,,,,,,,,
FS2,basil,1,201,top,20180914,18:30:00,23.5533,53.7801,13.6445,,,,,,,,
FS2,basil,1,201,top,20180914,18:40:00,23.564,53.8412,13.6719,,,,,,,,
FS2,basil,1,201,top,20180914,18:50:00,23.564,53.8106,13.6632,,,,,,,,
FS2,basil,1,201,top,20180914,19:00:00,23.564,53.9861,13.7133,,,,,,,,
FS2,basil,1,201,top,20180914,19:10:00,23.564,54.0471,13.7307,,,,,,,,
FS2,basil,1,201,top,20180914,19:20:00,23.564,53.9556,13.7046,,,,,,,,
FS2,basil,1,201,top,20180914,19:30:00,23.5748,54.1311,13.7645,,,,,,,,
FS2,basil,1,201,top,20180914,19:40:00,23.5748,54.1616,13.7732,,,,,,,,
FS2,basil,1,201,top,20180914,19:50:00,23.5855,54.1311,13.7745,,,,,,,,
FS2,basil,1,201,top,20180914,20:00:00,23.5855,54.0166,13.7419,,,,,,,,
FS2,basil,1,201,top,20180914,20:10:00,23.5962,53.8717,13.7105,,,,,,,,
FS2,basil,1,201,top,20180914,20:20:00,23.5962,53.8412,13.7018,,,,,,,,
FS2,basil,1,201,top,20180914,20:30:00,23.5962,54.0166,13.7518,,,,,,,,
FS2,basil,1,201,top,20180914,20:40:00,23.5855,54.0471,13.7506,,,,,,,,
FS2,basil,1,201,top,20180914,20:50:00,23.5855,53.6046,13.6241,,,,,,,,
FS2,basil,1,201,top,20180914,21:00:00,23.5855,53.6962,13.6503,,,,,,,,
FS2,basil,1,201,top,20180914,21:10:00,23.5748,53.9022,13.6993,,,,,,,,
FS2,basil,1,201,top,20180914,21:20:00,23.5748,53.9022,13.6993,,,,,,,,
FS2,basil,1,201,top,20180914,21:30:00,23.564,53.7496,13.6457,,,,,,,,
FS2,basil,1,201,top,20180914,21:40:00,23.564,53.7191,13.637,,,,,,,,
FS2,basil,1,201,top,20180914,21:50:00,23.564,53.9022,13.6894,,,,,,,,
FS2,basil,1,201,top,20180914,22:00:00,23.5104,53.8106,13.6135,,,,,,,,
FS2,basil,1,201,top,20180914,22:10:00,23.1994,53.8412,13.3338,,,,,,,,
FS2,basil,1,201,top,20180914,22:20:00,22.8455,54.688,13.2447,,,,,,,,
FS2,basil,1,201,top,20180914,22:30:00,22.5452,55.5883,13.2157,,,,,,,,
FS2,basil,1,201,top,20180914,22:40:00,22.3092,56.3741,13.2111,,,,,,,,
FS2,basil,1,201,top,20180914,22:50:00,22.1269,56.4275,13.0555,,,,,,,,
FS2,basil,1,201,top,20180914,23:00:00,21.9553,56.397,12.8872,,,,,,,,
FS2,basil,1,201,top,20180914,23:10:00,21.7944,55.9926,12.6273,,,,,,,,
FS2,basil,1,201,top,20180914,23:20:00,21.6121,56.1681,12.505,,,,,,,,
FS2,basil,1,201,top,20180914,23:30:00,21.4726,56.2826,12.406,,,,,,,,
FS2,basil,1,201,top,20180914,23:40:00,21.3332,56.4504,12.3213,,,,,,,,
FS2,basil,1,201,top,20180914,23:50:00,21.2367,56.5954,12.2703,,,,,,,,
FS2,basil,1,201,top,20180915,00:00:00,21.1402,56.2749,12.0939,,,,,,,,
FS2,basil,1,201,top,20180915,00:10:00,21.0329,56.6259,12.0883,,,,,,,,
FS2,basil,1,201,top,20180915,00:20:00,20.99,56.8242,12.1014,,,,,,,,
FS2,basil,1,201,top,20180915,00:30:00,20.9578,57.2362,12.1811,,,,,,,,
FS2,basil,1,201,top,20180915,00:40:00,20.9686,57.1752,12.1749,,,,,,,,
FS2,basil,1,201,top,20180915,00:50:00,20.9364,56.8853,12.0676,,,,,,,,
FS2,basil,1,201,top,20180915,01:00:00,20.872,56.9997,12.038,,,,,,,,
FS2,basil,1,201,top,20180915,01:10:00,20.8291,56.9997,11.998,,,,,,,,
FS2,basil,1,201,top,20180915,01:20:00,20.797,56.9997,11.9679,,,,,,,,
FS2,basil,1,201,top,20180915,01:30:00,20.7648,57.0302,11.946,,,,,,,,
FS2,basil,1,201,top,20180915,01:40:00,20.679,57.2057,11.9124,,,,,,,,
FS2,basil,1,201,top,20180915,01:50:00,20.679,57.1142,11.8881,,,,,,,,
FS2,basil,1,201,top,20180915,02:00:00,20.679,57.343,11.9488,,,,,,,,
FS2,basil,1,201,top,20180915,02:10:00,20.679,57.0836,11.88,,,,,,,,
FS2,basil,1,201,top,20180915,02:20:00,20.679,57.2896,11.9347,,,,,,,,
FS2,basil,1,201,top,20180915,02:30:00,20.679,57.3202,11.9428,,,,,,,,
